block173.java_method#1#13,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/WorkbenchWindow.java_setup#474#791
block5.java_method#1#7,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/bundles/org.eclipse.ui.ide/extensions/org/eclipse/ui/actions/CopyFilesAndFoldersOperation.java_performFileImport#1380#1457
block222.java_method#1#8,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/examples/org.eclipse.jface.examples.databinding/src/org/eclipse/jface/examples/databinding/snippets/Snippet012CompositeUpdater.java_main#39#84
block228.java_method#1#6,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/examples/org.eclipse.jface.examples.databinding/src/org/eclipse/jface/examples/databinding/snippets/Snippet015DelayTextModifyEvents.java_main#99#116,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/examples/org.eclipse.jface.examples.databinding/src/org/eclipse/jface/examples/databinding/snippets/Snippet018CheckboxTableViewerCheckedSelection.java_main#60#73,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/tests/org.eclipse.ui.tests.browser/src/org/eclipse/ui/tests/browser/internal/ToolbarBrowserTestCase.java_runLoopTimer#197#221,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/tests/org.eclipse.ui.tests.browser/src/org/eclipse/ui/tests/browser/internal/InternalBrowserViewTestCase.java_runLoopTimer#42#66,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/tests/org.eclipse.ui.tests.browser/src/org/eclipse/ui/tests/browser/internal/InternalBrowserEditorTestCase.java_runLoopTimer#42#66
block103.java_method#1#6,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/bundles/org.eclipse.ui.win32/src/org/eclipse/ui/internal/editorsupport/win32/OleEditor.java_updateDirtyFlag#620#634,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/tests/org.eclipse.ui.monitoring.tests/src/org/eclipse/ui/internal/monitoring/DelayHandler.java_execute#26#60,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/bundles/org.eclipse.ui.ide/src/org/eclipse/ui/internal/ide/IDEWorkbenchPlugin.java_createProblemsViews#347#408,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/bundles/org.eclipse.ui.forms/src/org/eclipse/ui/internal/forms/widgets/BusyIndicator.java_BusyIndicator#53#73,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/bundles/org.eclipse.ui.ide/extensions/org/eclipse/ui/actions/CopyFilesAndFoldersOperation.java_checkOverwrite#289#367,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/tests/org.eclipse.ui.monitoring.tests/src/org/eclipse/ui/internal/monitoring/EventLoopMonitorThreadManualTests.java_testFixedWork#159#391
block415.java_method#1#6,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/tests/org.eclipse.jface.tests.databinding/src/org/eclipse/core/tests/internal/databinding/observable/DelayedObservableValueTest.java_testWait_FiresPendingValueChange#143#174,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/examples/org.eclipse.jface.examples.databinding/src/org/eclipse/jface/examples/databinding/snippets/Snippet016TableUpdater.java_createShell#67#86,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/examples/org.eclipse.jface.examples.databinding/src/org/eclipse/jface/examples/databinding/snippets/Snippet006Spreadsheet.java_main#146#299
block205.java_method#1#9,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/examples/org.eclipse.jface.examples.databinding/src/org/eclipse/jface/examples/databinding/snippets/Snippet005MenuUpdater.java_main#30#83
block122.java_method#1#10,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/bundles/org.eclipse.ui.ide/src/org/eclipse/ui/internal/wizards/datatransfer/TarLeveledStructureProvider.java_initialize#192#214,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/bundles/org.eclipse.ui.ide/src/org/eclipse/ui/internal/wizards/datatransfer/ZipLeveledStructureProvider.java_initialize#211#253
block514.java_method#1#46,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/tests/org.eclipse.ui.tests.navigator/src/org/eclipse/ui/tests/navigator/dndtest/PR263695.java_main#40#146
block474.java_method#1#6,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/examples/org.eclipse.jface.examples.databinding/src/org/eclipse/jface/examples/databinding/snippets/Snippet016TableUpdater.java_createShell#67#86
block406.java_method#1#6,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/preferences/FontPreferenceTestCase.java_testNonUIThreadFontAccess#140#181
block95.java_method#1#14,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/bundles/org.eclipse.e4.ui.workbench/src/org/eclipse/e4/ui/internal/workbench/ModelAssembler.java_resolveImports#438#499
block187.java_method#1#34,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/examples/org.eclipse.jface.examples.databinding/src/org/eclipse/jface/examples/databinding/contentprovider/test/AsynchronousTestSet.java_recompute#108#158
block220.java_method#1#9,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/examples/org.eclipse.jface.examples.databinding/src/org/eclipse/jface/examples/databinding/snippets/Snippet012CompositeUpdater.java_main#39#84
block215.java_method#1#21,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/examples/org.eclipse.jface.examples.databinding/src/org/eclipse/jface/examples/databinding/snippets/Snippet007ColorLabelProvider.java_main#55#162
block255.java_method#1#15,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/examples/org.eclipse.jface.snippets/Eclipse JFace Snippets/org/eclipse/jface/snippets/dialogs/Snippet058VistaProgressBars.java_createRunnableFor#47#67
block257.java_method#1#8,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/bundles/org.eclipse.ui.ide/extensions/org/eclipse/ui/actions/CopyFilesAndFoldersOperation.java_reportFileInfoNotFound#873#888,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/bundles/org.eclipse.ui.ide/extensions/org/eclipse/ui/actions/CopyFilesAndFoldersOperation.java_displayError#1026#1034,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/bundles/org.eclipse.ui.ide/extensions/org/eclipse/ui/actions/CopyFilesAndFoldersOperation.java_displayError#947#955,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/bundles/org.eclipse.ui.ide/extensions/org/eclipse/ui/actions/CopyFilesAndFoldersOperation.java_queryOverwrite#1383#1423,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/bundles/org.eclipse.ui.ide/extensions/org/eclipse/ui/actions/CopyFilesAndFoldersOperation.java_performFileImport#1380#1457,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/bundles/org.eclipse.ui.ide/extensions/org/eclipse/ui/actions/CopyFilesAndFoldersOperation.java_getNewNameFor#1091#1150
block456.java_method#1#6,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_125791_3/examples/org.eclipse.jface.examples.databinding/src/org/eclipse/jface/examples/databinding/snippets/Snippet006Spreadsheet.java_main#146#299
